,day,dayofweek,hourofday,month,year,Customer,Subscriber
23343,28,6,15,2,2016,796.0,2054.0
23344,28,6,16,2,2016,693.0,1988.0
23345,28,6,17,2,2016,493.0,1760.0
23346,28,6,18,2,2016,232.0,1397.0
23347,28,6,19,2,2016,104.0,976.0
23348,28,6,20,2,2016,70.0,634.0
23349,28,6,21,2,2016,41.0,448.0
23350,28,6,22,2,2016,53.0,400.0
23351,28,6,23,2,2016,30.0,248.0
23352,29,0,0,2,2016,22.0,241.0
23353,29,0,1,2,2016,12.0,68.0
23354,29,0,2,2,2016,2.0,35.0
23355,29,0,3,2,2016,2.0,19.0
23356,29,0,4,2,2016,1.0,41.0
23357,29,0,5,2,2016,1.0,226.0
23358,29,0,6,2,2016,21.0,880.0
23359,29,0,7,2,2016,13.0,1799.0
23360,29,0,8,2,2016,50.0,3311.0
23361,29,0,9,2,2016,69.0,1896.0
23362,29,0,10,2,2016,79.0,711.0
23363,29,0,11,2,2016,21.0,292.0
23364,29,0,12,2,2016,60.0,720.0
23365,29,0,13,2,2016,110.0,955.0
23366,29,0,14,2,2016,100.0,1148.0
23367,29,0,15,2,2016,145.0,1294.0
23368,29,0,16,2,2016,136.0,1899.0
23369,29,0,17,2,2016,123.0,3360.0
23370,29,0,18,2,2016,75.0,3113.0
23371,29,0,19,2,2016,58.0,1937.0
23372,29,0,20,2,2016,32.0,1204.0
23373,29,0,21,2,2016,34.0,812.0
23374,29,0,22,2,2016,24.0,556.0
23375,29,0,23,2,2016,2.0,245.0
23376,1,1,0,3,2016,8.0,124.0
23377,1,1,1,3,2016,2.0,70.0
23378,1,1,2,3,2016,3.0,33.0
23379,1,1,3,3,2016,3.0,28.0
23380,1,1,4,3,2016,3.0,49.0
23381,1,1,5,3,2016,2.0,253.0
23382,1,1,6,3,2016,11.0,928.0
23383,1,1,7,3,2016,24.0,2032.0
23384,1,1,8,3,2016,60.0,3517.0
23385,1,1,9,3,2016,87.0,2218.0
23386,1,1,10,3,2016,88.0,1134.0
23387,1,1,11,3,2016,109.0,967.0
23388,1,1,12,3,2016,157.0,1068.0
23389,1,1,13,3,2016,161.0,1280.0
23390,1,1,14,3,2016,156.0,1243.0
23391,1,1,15,3,2016,149.0,1327.0
23392,1,1,16,3,2016,165.0,1743.0
23393,1,1,17,3,2016,124.0,3059.0
23394,1,1,18,3,2016,83.0,2941.0
23395,1,1,19,3,2016,48.0,1913.0
23396,1,1,20,3,2016,37.0,1230.0
23397,1,1,21,3,2016,34.0,868.0
23398,1,1,22,3,2016,33.0,585.0
23399,1,1,23,3,2016,20.0,332.0
23400,2,2,0,3,2016,18.0,159.0
23401,2,2,1,3,2016,3.0,51.0
23402,2,2,2,3,2016,1.0,27.0
23403,2,2,3,3,2016,2.0,15.0
23404,2,2,4,3,2016,0.0,30.0
23405,2,2,5,3,2016,1.0,80.0
23406,2,2,6,3,2016,7.0,626.0
23407,2,2,7,3,2016,18.0,1661.0
23408,2,2,8,3,2016,28.0,3347.0
23409,2,2,9,3,2016,28.0,2265.0
23410,2,2,10,3,2016,61.0,1001.0
23411,2,2,11,3,2016,64.0,870.0
23412,2,2,12,3,2016,56.0,1024.0
23413,2,2,13,3,2016,75.0,1097.0
23414,2,2,14,3,2016,77.0,1167.0
23415,2,2,15,3,2016,78.0,1180.0
23416,2,2,16,3,2016,62.0,1544.0
23417,2,2,17,3,2016,65.0,2708.0
23418,2,2,18,3,2016,44.0,2549.0
23419,2,2,19,3,2016,37.0,1628.0
23420,2,2,20,3,2016,19.0,1008.0
23421,2,2,21,3,2016,16.0,682.0
23422,2,2,22,3,2016,9.0,440.0
23423,2,2,23,3,2016,12.0,255.0
23424,3,3,0,3,2016,4.0,109.0
23425,3,3,1,3,2016,3.0,44.0
23426,3,3,2,3,2016,1.0,31.0
23427,3,3,3,3,2016,0.0,12.0
23428,3,3,4,3,2016,2.0,34.0
23429,3,3,5,3,2016,1.0,195.0
23430,3,3,6,3,2016,9.0,711.0
23431,3,3,7,3,2016,11.0,1467.0
23432,3,3,8,3,2016,29.0,2633.0
23433,3,3,9,3,2016,43.0,1846.0
23434,3,3,10,3,2016,67.0,893.0
23435,3,3,11,3,2016,69.0,849.0
23436,3,3,12,3,2016,84.0,984.0
23437,3,3,13,3,2016,64.0,959.0
23438,3,3,14,3,2016,96.0,1006.0
23439,3,3,15,3,2016,91.0,1085.0
23440,3,3,16,3,2016,73.0,1492.0
23441,3,3,17,3,2016,68.0,2528.0
23442,3,3,18,3,2016,46.0,2340.0
23443,3,3,19,3,2016,24.0,1534.0
23444,3,3,20,3,2016,23.0,982.0
23445,3,3,21,3,2016,23.0,685.0
23446,3,3,22,3,2016,6.0,494.0
23447,3,3,23,3,2016,10.0,301.0
23448,4,4,0,3,2016,19.0,151.0
23449,4,4,1,3,2016,5.0,64.0
23450,4,4,2,3,2016,0.0,32.0
23451,4,4,3,3,2016,3.0,16.0
23452,4,4,4,3,2016,0.0,22.0
23453,4,4,5,3,2016,0.0,94.0
23454,4,4,6,3,2016,2.0,379.0
23455,4,4,7,3,2016,6.0,769.0
23456,4,4,8,3,2016,12.0,1132.0
23457,4,4,9,3,2016,10.0,829.0
23458,4,4,10,3,2016,17.0,396.0
23459,4,4,11,3,2016,15.0,540.0
23460,4,4,12,3,2016,32.0,673.0
23461,4,4,13,3,2016,30.0,839.0
23462,4,4,14,3,2016,50.0,995.0
23463,4,4,15,3,2016,73.0,1174.0
23464,4,4,16,3,2016,55.0,1516.0
23465,4,4,17,3,2016,71.0,2198.0
23466,4,4,18,3,2016,25.0,1914.0
23467,4,4,19,3,2016,29.0,1217.0
23468,4,4,20,3,2016,28.0,739.0
23469,4,4,21,3,2016,18.0,480.0
23470,4,4,22,3,2016,24.0,383.0
23471,4,4,23,3,2016,14.0,279.0
23472,5,5,0,3,2016,18.0,226.0
23473,5,5,1,3,2016,4.0,120.0
23474,5,5,2,3,2016,6.0,89.0
23475,5,5,3,3,2016,2.0,47.0
23476,5,5,4,3,2016,1.0,32.0
23477,5,5,5,3,2016,0.0,53.0
23478,5,5,6,3,2016,5.0,107.0
23479,5,5,7,3,2016,2.0,247.0
23480,5,5,8,3,2016,22.0,527.0
23481,5,5,9,3,2016,49.0,804.0
23482,5,5,10,3,2016,92.0,992.0
23483,5,5,11,3,2016,148.0,1220.0
23484,5,5,12,3,2016,146.0,1352.0
23485,5,5,13,3,2016,242.0,1348.0
23486,5,5,14,3,2016,284.0,1330.0
23487,5,5,15,3,2016,255.0,1421.0
23488,5,5,16,3,2016,228.0,1327.0
23489,5,5,17,3,2016,188.0,1211.0
23490,5,5,18,3,2016,114.0,998.0
23491,5,5,19,3,2016,71.0,878.0
23492,5,5,20,3,2016,37.0,587.0
23493,5,5,21,3,2016,28.0,443.0
23494,5,5,22,3,2016,25.0,374.0
23495,5,5,23,3,2016,24.0,299.0
23496,6,6,0,3,2016,21.0,245.0
23497,6,6,1,3,2016,13.0,187.0
23498,6,6,2,3,2016,4.0,114.0
23499,6,6,3,3,2016,1.0,68.0
23500,6,6,4,3,2016,0.0,47.0
23501,6,6,5,3,2016,2.0,22.0
23502,6,6,6,3,2016,3.0,72.0
23503,6,6,7,3,2016,7.0,195.0
23504,6,6,8,3,2016,27.0,373.0
23505,6,6,9,3,2016,56.0,714.0
23506,6,6,10,3,2016,122.0,913.0
23507,6,6,11,3,2016,152.0,1184.0
23508,6,6,12,3,2016,218.0,1349.0
23509,6,6,13,3,2016,241.0,1546.0
23510,6,6,14,3,2016,249.0,1500.0
23511,6,6,15,3,2016,275.0,1606.0
23512,6,6,16,3,2016,252.0,1638.0
23513,6,6,17,3,2016,213.0,1399.0
23514,6,6,18,3,2016,142.0,1130.0
23515,6,6,19,3,2016,58.0,798.0
23516,6,6,20,3,2016,47.0,565.0
23517,6,6,21,3,2016,37.0,432.0
23518,6,6,22,3,2016,19.0,339.0
23519,6,6,23,3,2016,15.0,222.0
23520,7,0,0,3,2016,9.0,101.0
23521,7,0,1,3,2016,2.0,52.0
23522,7,0,2,3,2016,0.0,22.0
23523,7,0,3,3,2016,0.0,19.0
23524,7,0,4,3,2016,1.0,34.0
23525,7,0,5,3,2016,3.0,211.0
23526,7,0,6,3,2016,3.0,837.0
23527,7,0,7,3,2016,18.0,1838.0
23528,7,0,8,3,2016,37.0,3158.0
23529,7,0,9,3,2016,65.0,2151.0
23530,7,0,10,3,2016,84.0,994.0
23531,7,0,11,3,2016,117.0,851.0
23532,7,0,12,3,2016,168.0,1091.0
23533,7,0,13,3,2016,162.0,1124.0
23534,7,0,14,3,2016,192.0,1262.0
23535,7,0,15,3,2016,164.0,1412.0
23536,7,0,16,3,2016,207.0,1981.0
23537,7,0,17,3,2016,224.0,3579.0
23538,7,0,18,3,2016,123.0,3431.0
23539,7,0,19,3,2016,90.0,2151.0
23540,7,0,20,3,2016,74.0,1394.0
23541,7,0,21,3,2016,87.0,959.0
23542,7,0,22,3,2016,36.0,595.0
23543,7,0,23,3,2016,39.0,340.0
23544,8,1,0,3,2016,13.0,179.0
23545,8,1,1,3,2016,6.0,71.0
23546,8,1,2,3,2016,4.0,25.0
23547,8,1,3,3,2016,0.0,26.0
23548,8,1,4,3,2016,1.0,52.0
23549,8,1,5,3,2016,2.0,260.0
23550,8,1,6,3,2016,9.0,1112.0
23551,8,1,7,3,2016,34.0,2288.0
23552,8,1,8,3,2016,61.0,4139.0
23553,8,1,9,3,2016,69.0,2717.0
23554,8,1,10,3,2016,108.0,1261.0
23555,8,1,11,3,2016,179.0,1113.0
23556,8,1,12,3,2016,190.0,1395.0
23557,8,1,13,3,2016,242.0,1534.0
23558,8,1,14,3,2016,222.0,1507.0
23559,8,1,15,3,2016,269.0,1536.0
23560,8,1,16,3,2016,234.0,2117.0
23561,8,1,17,3,2016,228.0,3921.0
23562,8,1,18,3,2016,131.0,3475.0
23563,8,1,19,3,2016,68.0,2123.0
23564,8,1,20,3,2016,86.0,1428.0
23565,8,1,21,3,2016,63.0,961.0
23566,8,1,22,3,2016,36.0,629.0
23567,8,1,23,3,2016,33.0,364.0
23568,9,2,0,3,2016,25.0,197.0
23569,9,2,1,3,2016,10.0,76.0
23570,9,2,2,3,2016,3.0,48.0
23571,9,2,3,3,2016,0.0,22.0
23572,9,2,4,3,2016,2.0,48.0
23573,9,2,5,3,2016,4.0,267.0
23574,9,2,6,3,2016,13.0,1117.0
23575,9,2,7,3,2016,38.0,2296.0
23576,9,2,8,3,2016,97.0,4250.0
23577,9,2,9,3,2016,105.0,2805.0
23578,9,2,10,3,2016,135.0,1327.0
23579,9,2,11,3,2016,188.0,1305.0
23580,9,2,12,3,2016,224.0,1654.0
23581,9,2,13,3,2016,264.0,1695.0
23582,9,2,14,3,2016,314.0,1753.0
23583,9,2,15,3,2016,370.0,1825.0
23584,9,2,16,3,2016,367.0,2497.0
23585,9,2,17,3,2016,316.0,4237.0
23586,9,2,18,3,2016,262.0,3951.0
23587,9,2,19,3,2016,166.0,2558.0
23588,9,2,20,3,2016,131.0,1731.0
23589,9,2,21,3,2016,86.0,1227.0
23590,9,2,22,3,2016,84.0,806.0
23591,9,2,23,3,2016,59.0,535.0
23592,10,3,0,3,2016,46.0,249.0
23593,10,3,1,3,2016,19.0,108.0
23594,10,3,2,3,2016,13.0,67.0
23595,10,3,3,3,2016,10.0,34.0
23596,10,3,4,3,2016,5.0,46.0
23597,10,3,5,3,2016,3.0,265.0
23598,10,3,6,3,2016,8.0,1067.0
23599,10,3,7,3,2016,28.0,2521.0
23600,10,3,8,3,2016,115.0,4242.0
23601,10,3,9,3,2016,149.0,2958.0
23602,10,3,10,3,2016,188.0,1492.0
23603,10,3,11,3,2016,244.0,1366.0
23604,10,3,12,3,2016,231.0,1572.0
23605,10,3,13,3,2016,271.0,1631.0
23606,10,3,14,3,2016,337.0,1687.0
23607,10,3,15,3,2016,341.0,1798.0
23608,10,3,16,3,2016,312.0,2332.0
23609,10,3,17,3,2016,391.0,4284.0
23610,10,3,18,3,2016,242.0,3929.0
23611,10,3,19,3,2016,151.0,2473.0
23612,10,3,20,3,2016,169.0,1753.0
23613,10,3,21,3,2016,146.0,1289.0
23614,10,3,22,3,2016,135.0,838.0
23615,10,3,23,3,2016,81.0,616.0
23616,11,4,0,3,2016,32.0,273.0
23617,11,4,1,3,2016,28.0,154.0
23618,11,4,2,3,2016,8.0,59.0
23619,11,4,3,3,2016,8.0,20.0
23620,11,4,4,3,2016,0.0,40.0
23621,11,4,5,3,2016,5.0,194.0
23622,11,4,6,3,2016,8.0,798.0
23623,11,4,7,3,2016,41.0,2028.0
23624,11,4,8,3,2016,98.0,3801.0
23625,11,4,9,3,2016,130.0,2825.0
23626,11,4,10,3,2016,234.0,1357.0
23627,11,4,11,3,2016,290.0,1292.0
23628,11,4,12,3,2016,297.0,1604.0
23629,11,4,13,3,2016,382.0,1711.0
23630,11,4,14,3,2016,386.0,1807.0
23631,11,4,15,3,2016,412.0,2037.0
23632,11,4,16,3,2016,352.0,2661.0
23633,11,4,17,3,2016,378.0,3936.0
23634,11,4,18,3,2016,226.0,3006.0
23635,11,4,19,3,2016,151.0,1864.0
23636,11,4,20,3,2016,118.0,1115.0
23637,11,4,21,3,2016,69.0,729.0
23638,11,4,22,3,2016,76.0,627.0
23639,11,4,23,3,2016,76.0,452.0
23640,12,5,0,3,2016,58.0,291.0
23641,12,5,1,3,2016,44.0,225.0
23642,12,5,2,3,2016,19.0,114.0
23643,12,5,3,3,2016,5.0,71.0
23644,12,5,4,3,2016,12.0,56.0
23645,12,5,5,3,2016,3.0,60.0
23646,12,5,6,3,2016,17.0,152.0
23647,12,5,7,3,2016,27.0,372.0
23648,12,5,8,3,2016,103.0,736.0
23649,12,5,9,3,2016,230.0,1231.0
23650,12,5,10,3,2016,417.0,1631.0
23651,12,5,11,3,2016,617.0,1834.0
23652,12,5,12,3,2016,786.0,2152.0
23653,12,5,13,3,2016,1002.0,2233.0
23654,12,5,14,3,2016,1111.0,2132.0
23655,12,5,15,3,2016,1112.0,2224.0
23656,12,5,16,3,2016,948.0,1997.0
23657,12,5,17,3,2016,703.0,1820.0
23658,12,5,18,3,2016,415.0,1492.0
23659,12,5,19,3,2016,274.0,1157.0
23660,12,5,20,3,2016,164.0,767.0
23661,12,5,21,3,2016,172.0,643.0
23662,12,5,22,3,2016,108.0,523.0
23663,12,5,23,3,2016,82.0,429.0
23664,13,6,0,3,2016,74.0,355.0
23665,13,6,1,3,2016,40.0,255.0
23666,13,6,2,3,2016,38.0,212.0
23667,13,6,3,3,2016,37.0,169.0
23668,13,6,4,3,2016,25.0,109.0
23669,13,6,5,3,2016,8.0,45.0
23670,13,6,6,3,2016,7.0,77.0
23671,13,6,7,3,2016,29.0,175.0
23672,13,6,8,3,2016,73.0,443.0
23673,13,6,9,3,2016,142.0,732.0
23674,13,6,10,3,2016,296.0,1091.0
23675,13,6,11,3,2016,495.0,1519.0
23676,13,6,12,3,2016,585.0,1706.0
23677,13,6,13,3,2016,689.0,1837.0
23678,13,6,14,3,2016,700.0,1870.0
23679,13,6,15,3,2016,728.0,1975.0
23680,13,6,16,3,2016,729.0,1899.0
23681,13,6,17,3,2016,630.0,1961.0
23682,13,6,18,3,2016,457.0,1735.0
23683,13,6,19,3,2016,272.0,1259.0
23684,13,6,20,3,2016,139.0,809.0
23685,13,6,21,3,2016,112.0,525.0
23686,13,6,22,3,2016,53.0,407.0
23687,13,6,23,3,2016,47.0,230.0
23688,14,0,0,3,2016,36.0,125.0
23689,14,0,1,3,2016,23.0,58.0
23690,14,0,2,3,2016,14.0,31.0
23691,14,0,3,3,2016,4.0,15.0
23692,14,0,4,3,2016,2.0,27.0
23693,14,0,5,3,2016,5.0,140.0
23694,14,0,6,3,2016,10.0,544.0
23695,14,0,7,3,2016,12.0,798.0
23696,14,0,8,3,2016,13.0,747.0
23697,14,0,9,3,2016,14.0,486.0
23698,14,0,10,3,2016,31.0,544.0
23699,14,0,11,3,2016,51.0,539.0
23700,14,0,12,3,2016,59.0,585.0
23701,14,0,13,3,2016,15.0,239.0
23702,14,0,14,3,2016,32.0,363.0
23703,14,0,15,3,2016,24.0,438.0
23704,14,0,16,3,2016,26.0,589.0
23705,14,0,17,3,2016,35.0,1336.0
23706,14,0,18,3,2016,17.0,1179.0
23707,14,0,19,3,2016,15.0,742.0
23708,14,0,20,3,2016,6.0,425.0
23709,14,0,21,3,2016,8.0,220.0
23710,14,0,22,3,2016,6.0,166.0
23711,14,0,23,3,2016,4.0,132.0
23712,15,1,0,3,2016,1.0,84.0
23713,15,1,1,3,2016,1.0,45.0
23714,15,1,2,3,2016,2.0,24.0
23715,15,1,3,3,2016,0.0,15.0
23716,15,1,4,3,2016,0.0,36.0
23717,15,1,5,3,2016,1.0,209.0
23718,15,1,6,3,2016,6.0,692.0
23719,15,1,7,3,2016,15.0,1511.0
23720,15,1,8,3,2016,46.0,2882.0
23721,15,1,9,3,2016,62.0,2070.0
23722,15,1,10,3,2016,84.0,1036.0
23723,15,1,11,3,2016,108.0,960.0
23724,15,1,12,3,2016,171.0,1108.0
23725,15,1,13,3,2016,172.0,1222.0
23726,15,1,14,3,2016,218.0,1271.0
23727,15,1,15,3,2016,186.0,1380.0
23728,15,1,16,3,2016,189.0,1871.0
23729,15,1,17,3,2016,201.0,3360.0
23730,15,1,18,3,2016,188.0,3641.0
23731,15,1,19,3,2016,138.0,2429.0
23732,15,1,20,3,2016,86.0,1498.0
23733,15,1,21,3,2016,72.0,1057.0
23734,15,1,22,3,2016,45.0,726.0
23735,15,1,23,3,2016,36.0,441.0
23736,16,2,0,3,2016,26.0,187.0
23737,16,2,1,3,2016,22.0,99.0
23738,16,2,2,3,2016,5.0,39.0
23739,16,2,3,3,2016,1.0,32.0
23740,16,2,4,3,2016,1.0,57.0
23741,16,2,5,3,2016,3.0,242.0
23742,16,2,6,3,2016,7.0,919.0
23743,16,2,7,3,2016,20.0,2134.0
23744,16,2,8,3,2016,53.0,3942.0
23745,16,2,9,3,2016,116.0,2846.0
23746,16,2,10,3,2016,174.0,1320.0
23747,16,2,11,3,2016,225.0,1226.0
23748,16,2,12,3,2016,252.0,1446.0
23749,16,2,13,3,2016,339.0,1525.0
23750,16,2,14,3,2016,306.0,1636.0
23751,16,2,15,3,2016,352.0,1728.0
23752,16,2,16,3,2016,327.0,2298.0
23753,16,2,17,3,2016,291.0,3873.0
23754,16,2,18,3,2016,174.0,2698.0
23755,16,2,19,3,2016,58.0,1694.0
23756,16,2,20,3,2016,59.0,1297.0
23757,16,2,21,3,2016,50.0,924.0
23758,16,2,22,3,2016,29.0,598.0
23759,16,2,23,3,2016,31.0,386.0
23760,17,3,0,3,2016,19.0,194.0
23761,17,3,1,3,2016,13.0,85.0
23762,17,3,2,3,2016,18.0,43.0
23763,17,3,3,3,2016,6.0,31.0
23764,17,3,4,3,2016,0.0,55.0
23765,17,3,5,3,2016,1.0,263.0
23766,17,3,6,3,2016,13.0,905.0
23767,17,3,7,3,2016,28.0,1981.0
23768,17,3,8,3,2016,63.0,3906.0
23769,17,3,9,3,2016,97.0,2803.0
23770,17,3,10,3,2016,150.0,1388.0
23771,17,3,11,3,2016,177.0,1250.0
23772,17,3,12,3,2016,186.0,1443.0
23773,17,3,13,3,2016,252.0,1507.0
23774,17,3,14,3,2016,234.0,1507.0
23775,17,3,15,3,2016,205.0,1609.0
23776,17,3,16,3,2016,250.0,2133.0
23777,17,3,17,3,2016,172.0,2664.0
23778,17,3,18,3,2016,149.0,3348.0
23779,17,3,19,3,2016,127.0,2231.0
23780,17,3,20,3,2016,100.0,1366.0
23781,17,3,21,3,2016,84.0,976.0
23782,17,3,22,3,2016,55.0,745.0
23783,17,3,23,3,2016,45.0,513.0
23784,18,4,0,3,2016,28.0,290.0
23785,18,4,1,3,2016,7.0,134.0
23786,18,4,2,3,2016,11.0,73.0
23787,18,4,3,3,2016,1.0,37.0
23788,18,4,4,3,2016,9.0,44.0
23789,18,4,5,3,2016,1.0,217.0
23790,18,4,6,3,2016,11.0,763.0
23791,18,4,7,3,2016,26.0,1807.0
23792,18,4,8,3,2016,66.0,3570.0
23793,18,4,9,3,2016,127.0,2676.0
23794,18,4,10,3,2016,184.0,1337.0
23795,18,4,11,3,2016,212.0,1240.0
23796,18,4,12,3,2016,289.0,1430.0
23797,18,4,13,3,2016,256.0,1473.0
23798,18,4,14,3,2016,271.0,1622.0
23799,18,4,15,3,2016,276.0,1675.0
23800,18,4,16,3,2016,226.0,2248.0
23801,18,4,17,3,2016,269.0,3530.0
23802,18,4,18,3,2016,213.0,2977.0
23803,18,4,19,3,2016,120.0,1886.0
23804,18,4,20,3,2016,66.0,1119.0
23805,18,4,21,3,2016,65.0,708.0
23806,18,4,22,3,2016,39.0,528.0
23807,18,4,23,3,2016,42.0,448.0
23808,19,5,0,3,2016,18.0,312.0
23809,19,5,1,3,2016,15.0,178.0
23810,19,5,2,3,2016,9.0,98.0
23811,19,5,3,3,2016,9.0,68.0
23812,19,5,4,3,2016,4.0,35.0
23813,19,5,5,3,2016,0.0,43.0
23814,19,5,6,3,2016,1.0,110.0
23815,19,5,7,3,2016,11.0,264.0
23816,19,5,8,3,2016,40.0,578.0
23817,19,5,9,3,2016,105.0,1008.0
23818,19,5,10,3,2016,212.0,1227.0
23819,19,5,11,3,2016,335.0,1498.0
23820,19,5,12,3,2016,423.0,1666.0
23821,19,5,13,3,2016,454.0,1744.0
23822,19,5,14,3,2016,463.0,1659.0
23823,19,5,15,3,2016,417.0,1645.0
23824,19,5,16,3,2016,444.0,1510.0
23825,19,5,17,3,2016,483.0,1476.0
23826,19,5,18,3,2016,327.0,1411.0
23827,19,5,19,3,2016,173.0,1102.0
23828,19,5,20,3,2016,98.0,704.0
23829,19,5,21,3,2016,55.0,580.0
23830,19,5,22,3,2016,65.0,514.0
23831,19,5,23,3,2016,51.0,406.0
23832,20,6,0,3,2016,39.0,310.0
23833,20,6,1,3,2016,14.0,198.0
23834,20,6,2,3,2016,14.0,122.0
23835,20,6,3,3,2016,4.0,75.0
23836,20,6,4,3,2016,1.0,51.0
23837,20,6,5,3,2016,0.0,36.0
23838,20,6,6,3,2016,10.0,128.0
23839,20,6,7,3,2016,16.0,202.0
23840,20,6,8,3,2016,65.0,422.0
23841,20,6,9,3,2016,72.0,697.0
23842,20,6,10,3,2016,106.0,938.0
23843,20,6,11,3,2016,126.0,1124.0
23844,20,6,12,3,2016,170.0,1170.0
23845,20,6,13,3,2016,194.0,1268.0
23846,20,6,14,3,2016,237.0,1248.0
23847,20,6,15,3,2016,231.0,1356.0
23848,20,6,16,3,2016,206.0,1396.0
23849,20,6,17,3,2016,125.0,1259.0
23850,20,6,18,3,2016,80.0,1045.0
23851,20,6,19,3,2016,58.0,804.0
23852,20,6,20,3,2016,37.0,476.0
23853,20,6,21,3,2016,22.0,281.0
23854,20,6,22,3,2016,11.0,135.0
23855,20,6,23,3,2016,6.0,93.0
23856,21,0,0,3,2016,4.0,50.0
23857,21,0,1,3,2016,2.0,28.0
23858,21,0,2,3,2016,2.0,12.0
23859,21,0,3,3,2016,0.0,13.0
23860,21,0,4,3,2016,0.0,24.0
23861,21,0,5,3,2016,1.0,125.0
23862,21,0,6,3,2016,1.0,501.0
23863,21,0,7,3,2016,8.0,1149.0
23864,21,0,8,3,2016,33.0,2388.0
23865,21,0,9,3,2016,80.0,1901.0
23866,21,0,10,3,2016,101.0,948.0
23867,21,0,11,3,2016,136.0,859.0
23868,21,0,12,3,2016,120.0,1027.0
23869,21,0,13,3,2016,161.0,1071.0
23870,21,0,14,3,2016,188.0,1139.0
23871,21,0,15,3,2016,173.0,1192.0
23872,21,0,16,3,2016,179.0,1694.0
23873,21,0,17,3,2016,154.0,2968.0
23874,21,0,18,3,2016,122.0,3114.0
23875,21,0,19,3,2016,62.0,1904.0
23876,21,0,20,3,2016,30.0,1157.0
23877,21,0,21,3,2016,25.0,804.0
23878,21,0,22,3,2016,27.0,475.0
23879,21,0,23,3,2016,8.0,254.0
23880,22,1,0,3,2016,9.0,139.0
23881,22,1,1,3,2016,4.0,55.0
23882,22,1,2,3,2016,0.0,33.0
23883,22,1,3,3,2016,2.0,13.0
23884,22,1,4,3,2016,0.0,37.0
23885,22,1,5,3,2016,4.0,222.0
23886,22,1,6,3,2016,11.0,820.0
23887,22,1,7,3,2016,24.0,1727.0
23888,22,1,8,3,2016,54.0,3420.0
23889,22,1,9,3,2016,62.0,2443.0
23890,22,1,10,3,2016,96.0,1118.0
23891,22,1,11,3,2016,146.0,975.0
23892,22,1,12,3,2016,192.0,1199.0
23893,22,1,13,3,2016,243.0,1310.0
23894,22,1,14,3,2016,214.0,1327.0
23895,22,1,15,3,2016,224.0,1489.0
23896,22,1,16,3,2016,225.0,1942.0
23897,22,1,17,3,2016,249.0,3671.0
23898,22,1,18,3,2016,217.0,3660.0
23899,22,1,19,3,2016,130.0,2260.0
23900,22,1,20,3,2016,77.0,1373.0
23901,22,1,21,3,2016,71.0,974.0
23902,22,1,22,3,2016,39.0,619.0
23903,22,1,23,3,2016,33.0,345.0
23904,23,2,0,3,2016,7.0,164.0
23905,23,2,1,3,2016,3.0,79.0
23906,23,2,2,3,2016,6.0,48.0
23907,23,2,3,3,2016,0.0,32.0
23908,23,2,4,3,2016,0.0,47.0
23909,23,2,5,3,2016,4.0,239.0
23910,23,2,6,3,2016,7.0,989.0
23911,23,2,7,3,2016,26.0,2078.0
23912,23,2,8,3,2016,79.0,3953.0
23913,23,2,9,3,2016,116.0,2884.0
23914,23,2,10,3,2016,166.0,1342.0
23915,23,2,11,3,2016,265.0,1234.0
23916,23,2,12,3,2016,272.0,1423.0
23917,23,2,13,3,2016,319.0,1543.0
23918,23,2,14,3,2016,322.0,1668.0
23919,23,2,15,3,2016,329.0,1676.0
23920,23,2,16,3,2016,394.0,2394.0
23921,23,2,17,3,2016,385.0,4262.0
23922,23,2,18,3,2016,372.0,4208.0
23923,23,2,19,3,2016,224.0,2809.0
23924,23,2,20,3,2016,133.0,1693.0
23925,23,2,21,3,2016,94.0,1180.0
23926,23,2,22,3,2016,100.0,815.0
23927,23,2,23,3,2016,55.0,545.0
23928,24,3,0,3,2016,37.0,244.0
23929,24,3,1,3,2016,13.0,103.0
23930,24,3,2,3,2016,6.0,45.0
23931,24,3,3,3,2016,2.0,25.0
23932,24,3,4,3,2016,5.0,42.0
23933,24,3,5,3,2016,5.0,207.0
23934,24,3,6,3,2016,11.0,877.0
23935,24,3,7,3,2016,26.0,1931.0
23936,24,3,8,3,2016,82.0,3548.0
23937,24,3,9,3,2016,127.0,2859.0
23938,24,3,10,3,2016,191.0,1314.0
23939,24,3,11,3,2016,342.0,1261.0
23940,24,3,12,3,2016,319.0,1441.0
23941,24,3,13,3,2016,335.0,1544.0
23942,24,3,14,3,2016,356.0,1589.0
23943,24,3,15,3,2016,398.0,1770.0
23944,24,3,16,3,2016,362.0,2242.0
23945,24,3,17,3,2016,306.0,3335.0
23946,24,3,18,3,2016,218.0,3291.0
23947,24,3,19,3,2016,121.0,2021.0
23948,24,3,20,3,2016,73.0,1256.0
23949,24,3,21,3,2016,68.0,956.0
23950,24,3,22,3,2016,58.0,672.0
23951,24,3,23,3,2016,32.0,429.0
23952,25,4,0,3,2016,21.0,286.0
23953,25,4,1,3,2016,7.0,143.0
23954,25,4,2,3,2016,7.0,75.0
23955,25,4,3,3,2016,10.0,44.0
23956,25,4,4,3,2016,10.0,48.0
23957,25,4,5,3,2016,1.0,136.0
23958,25,4,6,3,2016,8.0,496.0
23959,25,4,7,3,2016,26.0,971.0
23960,25,4,8,3,2016,69.0,2424.0
23961,25,4,9,3,2016,124.0,2393.0
23962,25,4,10,3,2016,207.0,1485.0
23963,25,4,11,3,2016,311.0,1520.0
